Source	Target	Type	Timestamp	Weight	OtherInfo	datum	b1-nummer	achternaam	voorletters	voorna(a)m(en)	roepnaam	prepositie	geslacht
4	7387	Directed		1.0	lid ledenraad	/(omstreeks: 00-04-2006)/	2416	Dezentjé Hamming	I.	Ineke	Ineke		v
4	7388	Directed		1.0	lid raad van commissarissen rabobank stad en midden-groningen		2289	Snijder-Hazelhoff	J.F.	Janna Fennechien	Janneke		v
4	7405	Directed		1.0	lid bestuur	00-01-2000/	2753	Heemskerck Pillis-Duvekot	S.	Sara	Sari	van	v
4	7407	Directed		1.0	columnist	00-00-2004/00-00-2005	2416	Dezentjé Hamming	I.	Ineke	Ineke		v
4	7422	Directed		2.0	lid raro (raad van advies voor de ruimtelijke ordening)	/(omstreeks: 00-00-1976)/00-12-1977	1945	Ginjaar	L.	Leendert	Leendert		m
4	7425	Directed		1.0	voorzitter	30-03-2011/05-11-2012	3394	Dekker	S.	Sander	Sander		m
4	7429	Directed		1.0	plaatsvervangend lid rba (regionaal bestuur arbeidsvoorziening) midden-brabant	/00-00-1995	2570	Blerck-Woerdman	A.M.	Anna Maria	Anke	van	v
4	7435	Directed		2.0	lid rbb (raad voor het binnenlands bestuur)		17998	Opstelten	I.W.	Ivo Willem	Ivo		m
4	7440	Directed		1.0	lid rcnz (regionale commissie noordelijke zeehaven)	/01-01-2001	2760	Hoekzema	W.K.	Willem Klaas	Willem		m
4	7442	Directed		1.0	lid raad van toezicht rdw (rijksdienst voor het wegverkeer)	01-07-1996/01-07-2004	1647	Beer	L.M.	Leopold Michiel	Pol	de	m
4	7448	Directed		1.0	lid raad van advies	01-10-2013/	2734	Grave	F.H.G.	Franciscus Hendrikus Gerardus	Frank	de	m
4	7457	Directed		1.0	lid committtee of		3285	Bruijn	J.A.	Jan Anthonie	Jan Anthonie		m
4	7458	Directed		1.0	voorzitter reconstructie midden-delfland (westland)	00-00-1998/	2939	Varekamp	M.J.	Marius Johan	Marius		m
4	7463	Directed		1.0	lid stuurgroep recreatie en toerisme, maasplassen/waardevol cultuurlandschap (wcl)		2741	Rey	J.F.B.	Jozef Franciscus Bernard	Jos	van	m
4	7464	Directed		1.0	lid algemeen bestuur	00-00-1990/00-00-1992	2557	Doel	M.	Mattheüs	Theo	van den	m
4	7465	Directed		1.0	lid bestuur recreatieschap midden-delfland		3394	Dekker	S.	Sander	Sander		m
4	7472	Directed		1.0	voorzitter	00-05-2014/	2412	Aptroot	Ch.B.	Charlie Bernard	Charlie		m
4	7489	Directed		1.0	voorzitter regio ijssel-vecht	/(omstreeks: 00-00-1991)/	1894	Hermans	L.M.L.H.A.	Louis Marie Lucien Henri Alphonse	Loek		m
4	7494	Directed		1.0	"voorzitter regio bestuur vhmo-scholen ""landen van horne"""	/00-00-1994	2932	Lodewijks	M.H.C.	Michel Henricus Cornelis	Michel		m
4	7498	Directed		1.0	voorzitter	00-00-1998/00-00-2001	2545	Stoel	A.L.E.C.	Anne Liza Edith Cornelia	Anne Lize	van der	v
4	7499	Directed		2.0	voorzitter regionaal alarmeringsorgaan kop van noord-holland		1979	Gmelich Meijling	J.Ch.	Jan Christoffel	Jan		m
4	7506	Directed		1.0	voorzitter		2737	Jorritsma-Lebbink	A.	Annemarie	Annemarie		v
4	7511	Directed		1.0	lid regionaal college, politieregio amsterdam-amstelland		3306	Litjens	P.J.M.	Pieter Jan Marie	Pieter		m
4	7512	Directed		1.0	lid bestuur regionaal dienstverleningscentrum kleinbedrijf zuid-oost brabant	00-12-1982/	2603	Erp	A.A.M.E.	Ambrosius Antonius Maria Emmanuel	Broos	van	m
4	7513	Directed		1.0	adviseur		2560	Klein Molekamp	J.H.	Jan Hendrik	Jan Hendrik		m
4	7514	Directed		1.0	lid bestuur regionaal instituut geestelijke gezondheidszorg noord-holland-noord		1979	Gmelich Meijling	J.Ch.	Jan Christoffel	Jan		m
4	7529	Directed		1.0	lid regionaal bestuur voor de arbeidsvoorziening arnhem/oost-gelderland		2523	Kamp	H.G.J.	Henricus Gregorius Jozeph	Henk		m
4	7531	Directed		1.0	lid dagelijks bestuur regionaal woonwagenschap oost-gelderland		3258	Houwers	J.	Johan	Johan		m
4	7532	Directed		1.0	voorzitter		2935	Heukelum	J.J.	Jan Johannes	Jan	van	m
4	7536	Directed		1.0	lid dagelijks bestuur		3306	Litjens	P.J.M.	Pieter Jan Marie	Pieter		m
4	7538	Directed		1.0	voorzitter regionale brandweer kop van noord-holland		1979	Gmelich Meijling	J.Ch.	Jan Christoffel	Jan		m
4	7548	Directed		1.0	voorzitter regionale omroep rotterdam-rijnmond	/00-11-1997	2770	Verbeek	J.W.	Jan Willem	Jan		m
4	7549	Directed		1.0	afgevaardigde regionale ontwikkelingsmaatschappij noordzee-kanaalgebied		3303	Visser	B.	Barbara	Barbara		v
4	7551	Directed		1.0	voorzitter		2760	Hoekzema	W.K.	Willem Klaas	Willem		m
4	7553	Directed		1.0	lid regionale raad voor de arbeidsmarkt zuid-holland		2560	Klein Molekamp	J.H.	Jan Hendrik	Jan Hendrik		m
4	7557	Directed		1.0	voorzitter		2741	Rey	J.F.B.	Jozef Franciscus Bernard	Jos	van	m
4	7558	Directed		1.0	vicevoorzitter klachtencommissie	00-00-1997/00-00-2004	3000	Lenards	J.M.	Jan Marc	Janmarc		m
4	7560	Directed		1.0	korpsbeheerder regiopolitie limburg-noord	/(omstreeks: 00-00-1994)/(00-00-1995)/	2768	Graafeiland	J.A.	John Adriaan	John	van	m
4	7561	Directed		1.0	korpsbeheerder regiopolitie noord- en oost-gelderland	00-00-1999/01-10-2011	3008	Graaf	G.J.	Godefridus Jan	Fred	de	m
4	7573	Directed		2.0	lid	11-09-2006/11-10-2010	3336	Oosten	F.	Foort	Foort	van	m
4	7579	Directed		1.0	voorzitter	00-00-2006	2896	Verbugt	P.J.L.	Petronella Johanna Leonarda	Nellie		v
4	7580	Directed		1.0	lid	00-00-2005/	2896	Verbugt	P.J.L.	Petronella Johanna Leonarda	Nellie		v
4	7583	Directed		1.0	voorzitter	00-00-2007	2896	Verbugt	P.J.L.	Petronella Johanna Leonarda	Nellie		v
4	7590	Directed		1.0	lid	00-00-2007/	3285	Bruijn	J.A.	Jan Anthonie	Jan Anthonie		m
4	7591	Directed		1.0	lid	00-00-2011/00-00-2012	3285	Bruijn	J.A.	Jan Anthonie	Jan Anthonie		m
4	7594	Directed		1.0	"lid algemeen bestuur, gemeenschappelijke regeling bedrijvenpark """""	00-05-2006/00-05-2010	16075	Boer	B.G.	Bregtje Grietje	Betty	de	v
4	7600	Directed		1.0	lid bestuur	00-00-2003/	2551	Vries	J.M.	Jeanne Monique	Monique	de	v
4	7602	Directed		1.0	lid raad van advies		2994	Dekker	S.M.	Sybilla Maria	Sybilla		v
4	7606	Directed		1.0	lid raad van commissarissen	/(omstreeks: 00-04-1989)/00-08-1994	2751	Dijkstal	H.F.	Henri Frans	Hans		m
4	7607	Directed		1.0	"lid raad van commissarissen ""result ddb"" amstelveen"	00-00-1991/00-00-1998	1894	Hermans	L.M.L.H.A.	Louis Marie Lucien Henri Alphonse	Loek		m
4	7610	Directed		1.0	"voorzitter reünistenadviescommissie lustrumcommissie 1994 van de leidse studentenvereniging ""minerva"" (tevens reünistenpreses en beschermheer van het reünistenfonds)"	16-07-1993/16-07-1998	2689	Korthals Altes	F.	Frederik	Frits		m
4	7611	Directed		1.0	bestuursfuncties in	00-00-1963/00-00-1973	2689	Korthals Altes	F.	Frederik	Frits		m
4	7612	Directed		1.0	"voorzitter reünistenraad l.s.v. ""minerva"""	00-10-2013/	2296	Broekers-Knol	A.	Anneke	Ankie		v
4	7613	Directed		1.0	"lid raad van commissarissen handelsonderneming ""revaho"" te maasland"		1889	Eekelen	W.F.	Willem Frederik	Wim	van	m
4	7615	Directed		1.0	voorzitter raad van toezicht	/01-07-2010	1894	Hermans	L.M.L.H.A.	Louis Marie Lucien Henri Alphonse	Loek		m
4	7616	Directed		1.0	voorzitter	01-01-2009/	2276	Swenker	P.	Paula	Paula		v
4	7623	Directed		1.0	lid rfv (raad voor financiële verhoudingen)	/01-01-2007	3146	Huijbregts-Schiedon	W.H.	Wilhelmina Hendrica	Helmi		v
4	7639	Directed		1.0	"voorzitter stuurgroep """""		3306	Litjens	P.J.M.	Pieter Jan Marie	Pieter		m
4	7643	Directed		1.0	lid adviesraad	00-00-2003/	2539	Rijpstra	J.	Johannes	Jan		m
4	7645	Directed		1.0	lid riia (royal institute of international affairs) te londen		2604	Bolkestein	F.	Frederik	Frits		m
4	7648	Directed		1.0	lid commissie van advies	/(omstreeks: 00-10-1986)/(00-03-1991)/	2661	Blauw	P.M.	Pieter Marinus	Piet		m
4	7650	Directed		1.0	voorzitter vakgroep bestuurskunde, (rijks)universiteit leiden		2273	Rosenthal	U.	Uriël	Uri		m
4	7652	Directed		1.0	gastdocent	00-00-2003/00-00-2004	3396	Linde	R.E.	Roald Erwin	Roald	van der	m
4	7656	Directed		1.0	voorzitter	00-00-1989/00-00-1993	2601	Broek-Laman Trip	N.H.	Nicoline Hobbine	Nicoline	van den	v
4	7659	Directed		1.0	voorzitter adviescommissie	15-01-1990/	1809	Aartsen	J.J.	Jozias Johannes	Jozias	van	m
4	7660	Directed		1.0	lid raad van toezicht	01-07-2012/	3428	Krikke	P.Ch.	Pauline Christine	Pauline		v
4	7671	Directed		1.0	voorzitter		17998	Opstelten	I.W.	Ivo Willem	Ivo		m
4	7673	Directed		2.0	lid bestuur alumnivereniging, juridische faculteit	00-00-1992/00-00-1999	2296	Broekers-Knol	A.	Anneke	Ankie		v
4	7676	Directed		1.0	voorzitter raad van advies van		2566	Hofstra	P.H.	Pieter Hielke	Pieter		m
4	7682	Directed		1.0	lid raad van toezicht	00-00-2009/	3285	Bruijn	J.A.	Jan Anthonie	Jan Anthonie		m
4	7687	Directed		1.0	"adviseur sportaccomodaties """""	/(omstreeks: 00-03-1995)/	2539	Rijpstra	J.	Johannes	Jan		m
4	7692	Directed		1.0	"lid raad van toezicht """""		2205	Blok	S.A.	Stephanus Abraham	Stef		m
4	7696	Directed		1.0	voorzitter rkf (richard krajicek foundation)	00-07-2014/	2747	Winsemius	P.	Pieter	Pieter		m
4	7707	Directed		1.0	vicevoorzitter rob (raad voor het openbaar bestuur)	01-06-2001/	2545	Stoel	A.L.E.C.	Anne Liza Edith Cornelia	Anne Lize	van der	v
4	7710	Directed		1.0	lid raad van toezicht 'robert-fleury stichting', psychiatrisch ziekenhuis		1906	Terpstra	E.G.	Erica Georgina	Erica		v
4	7715	Directed		1.0	"lid raad van toezicht roc ""da vinci college"" dordrecht"	00-00-2005/	2416	Dezentjé Hamming	I.	Ineke	Ineke		v
4	7720	Directed		1.0	lid raad van toezicht roc (regionaal opleidingen centrum) west-brabant	/(omstreeks: 00-03-2001)/	2232	Niederer	J.M.L.	Jacobus Maria Leon	Jacques		m
4	7724	Directed		1.0	lid raad van commissarissen	00-00-2010/	2234	Örgü	F.	Fadime	Fadime		v
4	7726	Directed		1.0	"lid raad van commissarissen ""rockwool/grodan"""	00-00-1996/	2939	Varekamp	M.J.	Marius Johan	Marius		m
4	7728	Directed		1.0	lid raad van advies roda j(uliana) c(ombinatie)		2741	Rey	J.F.B.	Jozef Franciscus Bernard	Jos	van	m
4	7731	Directed		1.0	kringcommissaris		3176	Knip	M.A.J.	Menno Arie Jan	Menno		m
4	7733	Directed		1.0	kringcommissaris	00-00-1985/00-00-1990	3176	Knip	M.A.J.	Menno Arie Jan	Menno		m
4	7736	Directed		1.0	voorzitter bestuur rode kruis ziekenhuis te 's-gravenhage	00-00-1982/00-00-1986	1945	Ginjaar	L.	Leendert	Leendert		m
4	7738	Directed		1.0	voorzitter		1979	Gmelich Meijling	J.Ch.	Jan Christoffel	Jan		m
4	7750	Directed		1.0	lid raad van advies		1542	Wiegel	H.	Hans	Hans		m
4	7752	Directed		1.0	lid ronde tafel 58 's-hertogenbosch		2998	Sande	E.A.W.	Everardus Albertus Wilhelmus	Ed	van der	m
4	7753	Directed		1.0	lid ronde tafel 58 te 's-hertogenbosch	/(omstreeks: 00-04-2006)/	2998	Sande	E.A.W.	Everardus Albertus Wilhelmus	Ed	van der	m
4	7754	Directed		1.0	"lid bestuur ""ronde tafel 8"" te 's-hertogenbosch en amersfoort"	00-00-1999/00-00-2009	3255	Leegte	R.W.	René Willums	René		m
4	7761	Directed		2.0	"adviseur ""roordink bedrijfswagencentrum"" te barneveld"	/(omstreeks: 00-12-2007)/	2566	Hofstra	P.H.	Pieter Hielke	Pieter		m
4	7763	Directed		1.0	voorzitter roos (stichting regionale omroep)	00-01-1999/01-07-2001	2601	Broek-Laman Trip	N.H.	Nicoline Hobbine	Nicoline	van den	v
4	7767	Directed		1.0	"adviseur bestuur """""		1809	Aartsen	J.J.	Jozias Johannes	Jozias	van	m
4	7771	Directed		1.0	lid		2559	Keur	W.P.	Willem Pieter	Willem		m
4	7772	Directed		1.0	lid rotary assen-noord		2935	Heukelum	J.J.	Jan Johannes	Jan	van	m
4	7774	Directed		1.0	lid rotary-club		2661	Blauw	P.M.	Pieter Marinus	Piet		m
4	7775	Directed		1.0	erelid		3138	Asscher	E.	Edward	Edward		m
4	7776	Directed		1.0	lid	00-00-2004/00-00-2008	3204	Ziengs	E.	Erik	Erik		m
4	7777	Directed		1.0	lid bestuur (voorzitter)	00-00-1999/00-00-2001	2559	Keur	W.P.	Willem Pieter	Willem		m
4	7779	Directed		1.0	lid	00-00-2010/	3255	Leegte	R.W.	René Willums	René		m
4	7781	Directed		1.0	lid rotary hengelo (ov.)		2731	Heijmans	H.F.	Henri Frederik	Han		m
4	7782	Directed		1.0	lid		2266	Kneppers-Heynert	E.M.	Elizabeth Mary	Liesbeth		v
4	7783	Directed		1.0	lid		2551	Vries	J.M.	Jeanne Monique	Monique	de	v
4	7785	Directed		1.0	voorzitter	00-00-2009/00-00-2010	3258	Houwers	J.	Johan	Johan		m
4	7787	Directed		1.0	watercommissaris		3413	Moors	P.J.M.J.	Peter Jan Mathijs Josef	Perjan		m
4	7789	Directed		3.0	administrateur van een eenmanszaak te	00-00-1998/00-00-2001	2572	Passtoors	W.H.J.	Willem Hubertus Joseph	Wim		m
4	7792	Directed		1.0	lid		3205	Steur	G.A.	Gerard Adriaan	Ard	van der	m
4	7798	Directed		1.0	voorzitter	00-00-1970/28-11-2005	2689	Korthals Altes	F.	Frederik	Frits		m
4	7803	Directed		1.0	lid raad van advies	/(omstreeks: 00-03-1993)/	2745	Weisglas	F.W.	Frans W.	Frans		m
4	7805	Directed		1.0	lid bestuur		2560	Klein Molekamp	J.H.	Jan Hendrik	Jan Hendrik		m
4	7806	Directed		1.0	voorzitter jury		2745	Weisglas	F.W.	Frans W.	Frans		m
4	7814	Directed		1.0	lid	00-00-1994/00-00-1998	1842	Swart	A.H.	Antonie Hendrik	Ton	de	m
4	7818	Directed		1.0	lid		2604	Bolkestein	F.	Frederik	Frits		m
4	7821	Directed		1.0	lid rsc (rotterdamsch studenten corps)		3260	Huizing	M.E.	Matthijs Egbert	Matthijs		m
4	7823	Directed		1.0	"lid raad van toezicht rsg ""slingerbos/levant"", school voor vmbo t/m vwo"	01-01-2011/	3251	Lodders	W.J.H.	Wilhelmina Jenneke Helena	Helma		v
4	7825	Directed		1.0	"lid rsv ""veritas"""		3063	Burg	B.I.	Brigitte Ingrid	Brigitte	van der	v
4	7828	Directed		1.0	lid raad van toezicht rtv noord (radio televisie noord)		2289	Snijder-Hazelhoff	J.F.	Janna Fennechien	Janneke		v
4	7830	Directed		1.0	lid raad van bestuur	00-10-2010/	2418	Egerschot	E.	Esther	Eske	van	v
4	7831	Directed		1.0	lid dagelijks bestuur ruilverkavelingscommissie winterswijk-west		3258	Houwers	J.	Johan	Johan		m
4	7832	Directed		1.0	voorzitter begeleidingscollege	00-01-2003/15-05-2008	2896	Verbugt	P.J.L.	Petronella Johanna Leonarda	Nellie		v
4	7835	Directed		1.0	lid bestuur rushdie-comité	/(omstreeks: 00-03-1995)/	2505	Cherribi	O.	Oussama	Sam		m
4	7836	Directed		1.0	lid bestuur	00-00-1993/00-10-1998	2231	Nicolaď	A.	Atzo	Atzo		m
4	7840	Directed		1.0	lid raad van toezicht ruwaard van putten-ziekenhuis te spijkenisse	00-00-1996/00-00-2003	2560	Klein Molekamp	J.H.	Jan Hendrik	Jan Hendrik		m
4	7844	Directed		1.0	voorzitter	00-03-2008/00-00-2010	2734	Grave	F.H.G.	Franciscus Hendrikus Gerardus	Frank	de	m
4	7846	Directed		1.0	lid rvz (raad voor de volksgezondheid en zorg)	00-00-1996/	17998	Opstelten	I.W.	Ivo Willem	Ivo		m
4	7849	Directed		1.0	voorzitter rzo (raad voor de civiel-militaire zorg)	03-04-2014/	2273	Rosenthal	U.	Uriël	Uri		m
4	7850	Directed		1.0	voorzitter landelijk overleg verkeeradviebureau'		2566	Hofstra	P.H.	Pieter Hielke	Pieter		m
4	7851	Directed		1.0	lid raad van commissarissen s.c. heerenveen	00-07-2003/	1894	Hermans	L.M.L.H.A.	Louis Marie Lucien Henri Alphonse	Loek		m
4	7852	Directed		2.0	buitengewoon ambtenaar van de burgerlijke stand te 's-gravenhage	00-00-2002/00-00-2013	3203	Mulder	A.	Anne	Anne		m
4	7860	Directed		1.0	belast opzet en uitvoering trainingsprogramma's op aanvraag van lid commissie common goals en common values stichting international dialogues foundation	00-00-1994/00-00-1995	2234	Örgü	F.	Fadime	Fadime		v
4	7866	Directed		1.0	lid raad van commissarissen sadc (het ontwikkelingsbedrijf van luchthavengebonden kantoor- en bedrijfslocaties in de schipholregio)	00-10-2004/	2734	Grave	F.H.G.	Franciscus Hendrikus Gerardus	Frank	de	m
4	7879	Directed		1.0	lid dagelijks bestuur samenwerkingsorgaan amstelland-de meerlanden		3306	Litjens	P.J.M.	Pieter Jan Marie	Pieter		m
4	7881	Directed		1.0	lid algemeen bestuur samenwerkingsverband midden-brabant	00-00-1985/00-00-1995	2570	Blerck-Woerdman	A.M.	Anna Maria	Anke	van	v
4	7883	Directed		1.0	lid dagelijks bestuur samenwerkingsverband oost-gelderland (regio achterhoek)	00-00-1990/00-00-1994	2523	Kamp	H.G.J.	Henricus Gregorius Jozeph	Henk		m
4	7885	Directed		1.0	lid algemeen bestuur		17998	Opstelten	I.W.	Ivo Willem	Ivo		m
4	7891	Directed		1.0	statutair directeur	/(omstreeks: 00-04-2006)/	2395	Nijs	A.D.S.M.	Anette Dorothea Sophia Maria	Annette		v
4	7896	Directed		1.0	voorzitter savage paradise/stichting ter bevordering van nederlandse natuurfilms	00-00-1993/00-00-1994	1906	Terpstra	E.G.	Erica Georgina	Erica		v
4	7900	Directed		1.0	lid raad van advies sbb (staatsbosbeheer)	00-00-2008/	2545	Stoel	A.L.E.C.	Anne Liza Edith Cornelia	Anne Lize	van der	v
4	7901	Directed		1.0	voorzitter sbba (stichting beveiliging bedrijventerreinen almere)		2737	Jorritsma-Lebbink	A.	Annemarie	Annemarie		v
4	7905	Directed		1.0	voozitter sca (stichting certificering asbestinventarisatie en -verwijdering) te bennebroek		3009	Oosten	C.G.J.	Cornelis Gerardus Jacobus	Cees	van den	m
4	7911	Directed		1.0	directeur-eigenaar		3162	Schaap	S.	Sybe	Sybe		m
4	7915	Directed		1.0	directeur-eigenaar schaveva b.v. oekraine (in staat van opheffing)		3162	Schaap	S.	Sybe	Sybe		m
4	7916	Directed		1.0	"secretaris hockeyvereniging ""schc"" (stichtsche cricket- en hockeyclub) te bilthoven"	01-06-2008/01-06-2011	3277	Swagerman	B.J.		Ben		m
4	7920	Directed		1.0	advsieur schelde-groep		1979	Gmelich Meijling	J.Ch.	Jan Christoffel	Jan		m
4	7927	Directed		1.0	voorzitter jury	00-00-2004	2506	Cornielje	C.G.A.	Clemens Gerard Antoon	Clemens		m
4	7933	Directed		1.0	"lid raad van commissarissen ""scholtens bouwbedrijf"" te wognum"		2205	Blok	S.A.	Stephanus Abraham	Stef		m
4	7937	Directed		1.0	voorzitter raad van toezicht	00-00-2005/00-05-2010	2751	Dijkstal	H.F.	Henri Frans	Hans		m
4	7939	Directed		1.0	lid bestuurscommissie	00-00-1989/00-00-1994	2603	Erp	A.A.M.E.	Ambrosius Antonius Maria Emmanuel	Broos	van	m
4	7941	Directed		1.0	"voorzitter bestuur school voor speciaal onderwijs ""de toermalijn"", school voor speciaal basisonderwijs te zaltbommel"	08-06-2009/01-06-2012	2413	Miltenburg	A.	Anouchka	Anouchka	van	v
4	7944	Directed		1.0	voorzitter		1979	Gmelich Meijling	J.Ch.	Jan Christoffel	Jan		m
4	7946	Directed		1.0	voorzitter feestcommissie, schoolvereniging van de christelijke scholengemeenschap walcheren (csw)	00-00-1982	3252	Bosman	A.	André	André		m
4	7951	Directed		1.0	"lid bestuur schouwburg ""de lawei"" te drachten"		1894	Hermans	L.M.L.H.A.	Louis Marie Lucien Henri Alphonse	Loek		m
4	7969	Directed		1.0	lid bestuur/penningmeester a.i.		3146	Huijbregts-Schiedon	W.H.	Wilhelmina Hendrica	Helmi		v
4	7975	Directed		1.0	voorzitter scr (samenwerkende commerciële radiostations)	00-10-2001/	2739	Linschoten	R.L.O.	Robin Lorenz Oscar	Robin		m
4	7977	Directed		1.0	voorzitter landelijke commissie van toezicht		2289	Snijder-Hazelhoff	J.F.	Janna Fennechien	Janneke		v
4	7982	Directed		1.0	penningmeester/	00-00-2006/	3204	Ziengs	E.	Erik	Erik		m
4	7987	Directed		1.0	voorzitter migrantenmeidenvereniging	00-00-1989	2234	Örgü	F.	Fadime	Fadime		v
4	7996	Directed		1.0	voorzitter seneca (jaarlijks congres voor beleidsmakers & zorgbestuurders)	00-00-2009/01-01-2014	2734	Grave	F.H.G.	Franciscus Hendrikus Gerardus	Frank	de	m
4	7999	Directed		2.0	lid raad van commissarissen sens (stichting exploitatie nederlandse staatsloterij) te 's-gravenhage	20-03-1995/11-03-2002	2689	Korthals Altes	F.	Frederik	Frits		m
4	8004	Directed		3.0	lid raad van toezicht sep (samenwerkende electriciteits-produktiebedrijven)		1542	Wiegel	H.	Hans	Hans		m
4	8006	Directed		9.0	kroonlid ser (sociaal-economische raad)	00-00-1989/00-00-1994	1630	Zalm	G.	Gerrit	Gerrit		m
4	8008	Directed		1.0	lid raad van toezicht sesam (stichting exploitatie olympisch stadion amsterdam)		3138	Asscher	E.	Edward	Edward		m
4	8015	Directed		1.0	arbiter sgoa (stichting geschillenoplossing automatisering)	00-00-2008/	3141	Duthler	A.W.	Anne-Wil	Anne-Wil		v
4	8017	Directed		1.0	lid bestuur shao (stichting hoger agrarisch onderwijs)	/(omstreeks: 00-03-1995)/	2661	Blauw	P.M.	Pieter Marinus	Piet		m
4	8019	Directed		2.0	lid commissie duurzaamheid, raad van commissarissen	/01-01-2016	1630	Zalm	G.	Gerrit	Gerrit		m
4	8034	Directed		1.0	veertiendaags columnist, dagbladen	00-00-1976/00-00-1981	1647	Beer	L.M.	Leopold Michiel	Pol	de	m
4	8040	Directed		1.0	"voorzitter ""sint anthony gasthuis"" te leeuwarden"	00-00-1981/	2865	Hilarides	L.	Lammert	Lammert		m
4	8043	Directed		1.0	"lid raad van toezicht ""sint elisabethziekenhuis"" te tilburg"	00-00-1997/00-00-2008	2570	Blerck-Woerdman	A.M.	Anna Maria	Anke	van	v
4	8045	Directed		1.0	lid raad van toezicht sint jans gasthuis te weert (voorheen zorgnetwerk land van weert)	00-00-2002/00-10-2010	2247	Weekers	F.H.H.	Frans Hubertus Henricus	Frans		m
4	8052	Directed		1.0	voorzitter raad van toezicht siob (sector instituut openbare bibliotheken)		2734	Grave	F.H.G.	Franciscus Hendrikus Gerardus	Frank	de	m
4	8053	Directed		1.0	voorzitter raad van toezicht sire (stichting ideële reclame)	00-00-1988/00-00-1993	2263	Dupuis	H.M.	Heleen Margriet	Heleen		v
4	8054	Directed		1.0	lid bestuur sis (stichting invulling stedenband den haag-juigalpa)	00-00-1985/00-00-1991	2551	Vries	J.M.	Jeanne Monique	Monique	de	v
4	8055	Directed		1.0	"lid raad van advies afvalverwerkingsbedrijf """""		1894	Hermans	L.M.L.H.A.	Louis Marie Lucien Henri Alphonse	Loek		m
4	8067	Directed		1.0	ambassadeur	/(omstreeks: 00-04-2006)/	2395	Nijs	A.D.S.M.	Anette Dorothea Sophia Maria	Annette		v
4	8075	Directed		1.0	"voorzitter lokale omroep """""	00-00-2002/00-00-2008	3258	Houwers	J.	Johan	Johan		m
4	8078	Directed		1.0	lid raad van advies		2209	Beek	W.I.I.	Willibrordus Ildefonsus Ignatius	Willibrord	van	m
4	8083	Directed		1.0	"lid raad van commissarissen ""smits restaurants"" b.v. te amsterdam"	00-00-1982/02-06-1997	2603	Erp	A.A.M.E.	Ambrosius Antonius Maria Emmanuel	Broos	van	m
4	8090	Directed		2.0	lid bestuur snv (stichting nederlandse vrijwilligers)	00-00-1984/00-09-1991	2545	Stoel	A.L.E.C.	Anne Liza Edith Cornelia	Anne Lize	van der	v
4	8094	Directed		1.0	vicevoorzitter sociaal-cultureel centrum breda		3146	Huijbregts-Schiedon	W.H.	Wilhelmina Hendrica	Helmi		v
4	8099	Directed		1.0	secretaris	00-00-1976/00-00-1980	2276	Swenker	P.	Paula	Paula		v
4	8105	Directed		1.0	voorzitter		2601	Broek-Laman Trip	N.H.	Nicoline Hobbine	Nicoline	van den	v
4	8110	Directed		1.0	voorzitter begeleidingscommissie sociaal plan, algemeen psychiatrisch ziekenhuis (apz)-drenthe te assen	00-05-1995/00-01-1999	2266	Kneppers-Heynert	E.M.	Elizabeth Mary	Liesbeth		v
4	8111	Directed		1.0	voorzitter begeleidingscommissie	00-05-1991/00-00-1999	2266	Kneppers-Heynert	E.M.	Elizabeth Mary	Liesbeth		v
4	8114	Directed		1.0	lid dagelijks bestuur		3258	Houwers	J.	Johan	Johan		m
4	8121	Directed		1.0	columnist 'sociale verzekeringen', nrc handelblad	/00-09-1982	2731	Heijmans	H.F.	Henri Frederik	Han		m
4	8126	Directed		1.0	burgerraadslid commissies	00-00-1994/00-00-1998	3412	Veldman	H.S.	Habbo Siebold	Hayke		m
4	8127	Directed		1.0	burgerraadslid commissies	00-00-1998/00-00-2000	3412	Veldman	H.S.	Habbo Siebold	Hayke		m
4	8131	Directed		1.0	"voorzitter sociëteit ""eensgezindheid"" te hengelo"	/00-09-1982	2731	Heijmans	H.F.	Henri Frederik	Han		m
4	8132	Directed		1.0	lid bestuur		2744	Voorhoeve	J.J.C.	Joris Jacob Clemens	Joris		m
4	8138	Directed		1.0	"lid honk- softbalvereniging ""storks"" te 's-gravenhage"	01-04-1960/	2751	Dijkstal	H.F.	Henri Frans	Hans		m
4	8158	Directed		1.0	vicevoorzitter sos-kinderdorpen	00-00-1994/00-00-2003	2263	Dupuis	H.M.	Heleen Margriet	Heleen		v
4	8159	Directed		1.0	voorzitter	00-01-2003/01-05-2007	2263	Dupuis	H.M.	Heleen Margriet	Heleen		v
4	8162	Directed		1.0	lid bestuur sosn (stichting samenwerking onderwijs suriname nederland)	00-00-2001/	2572	Passtoors	W.H.J.	Willem Hubertus Joseph	Wim		m
4	8168	Directed		1.0	lid bestuur sowog (stichting ondersteuning welzijnswerk en ouderenwerk 's-gravenhage)	00-00-1986/00-00-1990	2551	Vries	J.M.	Jeanne Monique	Monique	de	v
4	8173	Directed		1.0	"voorzitter raad van commissarissen b.v.o. ""sparta"" rotterdam"	00-09-2010/00-00-2014	3274	Bröcker	W.L.J.	Willem Lodewijk Joseph	Willem		m
4	8178	Directed		1.0	"lid politieke studievereniging ""spil"" (studievereniging voor politicologen in leiden), rijksuniversiteit leiden"	00-00-1995/00-00-2000	2411	Hirsi Ali	A.	Ayaan	Ayaan		v
